sku;departamento;seccion;familia
CDF115NRVV41OC;1;2;1
CDE179VE141OC;1;2;1
CDE179VE1K6NOC;1;2;1
P1E782MTMTOC;1;5;8
SR170OVT2P41OC;1;3;2
SL963NVT2PK12OC;1;3;4
SL963NVT2PK6QOC;1;3;4
SR043HVT2P41OC;1;3;4
SR171OVT2P41OC;1;3;2
SL939DVT2P01OC;1;3;1
SL939DVT2P41OC;1;3;1
SL938DVT2P01OC;1;3;1
SL938DVT2P41OC;1;3;1
SL938DVEAK6Q;1;3;1
SL938DPLV1K12N;1;3;1
SR170OVCA3KLPN;1;3;2
G0F063MTN01OC;1;5;1
G0F063MTNK6NOC;1;5;1
G0F063MTNK6QOC;1;5;1
G0F063MTNK7EOC;1;5;1
G2F078JMX0OC;1;5;4
G1F069MTN41OC;1;5;5
G1F068MCEONIC;1;5;5
G1D240JMT00OC;1;5;5
G6E990JMT00OC;1;5;2
G6E989JMT00OC;1;5;2
G1E550JMT00OC;1;5;5
G5E530JMT00OC;1;5;7
G2F091MTN41O;1;5;4
G2F081JMX0OC;1;5;4
G1D493JMX86O;1;5;5
G0D483JMX86O;1;5;5
G2D966MT100O;1;5;4
G2D475JMT00O;1;5;4
G1E975JMXCO0;1;5;5
G2F085JMT00O;1;5;4
G5F086JMXCO0;1;5;7
G1F084JMXCO0;1;5;5
G2F036JMT00O;1;5;4
BFF055VRVN41OC;1;4;1
BFF064NRVIK12OC;1;4;1
BFF064NRVIK6NOC;1;4;1
7952785A1040020;1;2;3
7952785A1040072;1;2;3
7952785A1040114;1;2;3
X1O135XAV16K001;1;3;2
X1O134XC7570002;1;3;2
X1O134XC7570040;1;3;2
X1E479XC6910002;1;3;4
X1N060XB331A928;1;3;2
X1N060XB331K001;1;3;2
X1M250XE772A112;1;3;2
X1E496XE968D039;1;3;4
X1E499XE971D707;1;3;4
X1E497XE968D311;1;3;5
SAL02WSA192999;1;1;9
SAN05T0A200999;1;1;7
SAC13TSA02C999;1;1;2
SAC31TSA41C100;1;1;1
SAP03T0A101999;1;1;5
SAA08JSAFAJ999;1;1;6
SAL05TSA107099;1;1;9
SAA02TSA107017;1;1;6
SAL01MSA01M101;1;1;9
SAA08TSA933099;1;1;6
SAP07T0A101999;1;1;5
SAM06JSAXFJ999;1;1;2
SAM27MSA60M999;1;1;3
SAM23MSA60M999;1;1;3
SAM32MSA57M733;1;1;2
SAM32MSA57M999;1;1;2
SAE05MSA41M513;1;1;3
SAB05PSAP13010;1;1;4
SAB05PSAP13011;1;1;4
SAD02TSA941999;1;1;14
P8E663NPBM41OC;1;4;1
P8E944NPBM41OC;1;4;7
P3E917NPBM41OC;1;2;7
Y1Y115YD78A9917;1;4;1
Y1E044YD70E0001;1;4;1
Y1E044YD70E0009;1;4;1
Y1E044YD70E0121;1;4;1
Y1E044YD12E0001;1;4;1
Y1E044YD12E0133;1;4;1
Y1C015YN57A6786;1;4;4
Y1C015YN57A8001;1;4;4
Y1E047YN57A8001;1;4;1
Y1C014YN59A0001;1;4;1
Y1D053YN59A0001;1;4;2
Y1H118YD12A0001;1;4;1
Y1H118YD12A0133;1;4;1
Y1C021YF82A9930;1;4;4
Y1C021YF82A9933;1;4;4
Y2S147YN66E8001;2;2;1
Y2S146YN63V8001;2;2;1
7472215A5120036;2;2;2
7472215A5120044;2;2;2
7471685A5020020;2;2;2
7450215A1100036;2;2;3
7450215A1100059;2;2;3
7452435A1190059;2;2;3
7450205A1090010;2;2;3
X2B058XC7480002;2;3;3
X2B058XC7480144;2;3;3
X2B077XC7450009;2;3;3
X2C404XE937K001;2;3;5
SSGK81SS702631;2;1;6
SSM20MSS29M352;2;1;3
SSM20MSS29M924;2;1;3
SSP027SS148629;2;1;5
SSP027SS148924;2;1;5
SSE02MSS16M352;2;1;3
SSE02MSS16M638;2;1;3
SSGU21SS148629;2;1;6
SSR03PSSP15918;2;1;6
SSL10WSS925465;2;1;7
SSG05PSSP44999;2;1;6
SSG05PSSP35622;2;1;6
SSM23MSS47M629;2;1;3
SSP0120S200834;2;1;5
SSC1LTSS73C042;2;1;1
SSGJ200S200834;2;1;6
SSK0010S200834;2;1;4
SSG08MSS15924;2;1;3
SST03JSSADJ904;2;1;2
SSC1LTSS81C038;2;1;1
SSC4QTSS10C100;2;1;1
RU5040NERO;2;3;1
RU5032NAVY;2;3;1
RU5009NAVY;2;3;1
RU5007NAVY;2;3;1
RU5069NERO;2;3;1
RU5021BIANCO;2;3;1
IU5033NERO;2;3;3
IU5054NERO;2;3;3
IAU523NERO;2;2;1
I57035002NERO;1;3;2
I50075002NERO;1;3;5
I50004001BRONZO;1;3;5
I50005001BRONZO;1;3;5
I50099001NERO;1;3;4
I50086002TORO;1;3;4
I50028001NERO;1;3;4
I50105001FIAMMA;1;3;5
RW5041003NERO;1;3;1
RW5089001NERO;1;3;1
RW5025001BIANCO;1;3;1
RW5093001NERO;1;3;1
RW5046001NERO;1;3;1
RW5091001PLATIN;1;3;1
717632061603001;1;1;2
717602061603001;1;1;7
VE4289 GB1875;4;3;2
GMAS110VK9AER;4;2;2
B5417BLACK;1;2;2
B5417NAVY;1;2;2
B5410WHITE;1;2;2
B5404BLACK;1;2;2
B5416CWHITE;1;2;2
B5416CGREY;1;2;2
B5414CAMEL;1;2;2
747140002;2;3;1
318429003;2;3;1
318429111;2;3;1
318429137;2;3;1
705159005;2;3;1
705159402;2;3;1
725232100;2;3;1
746825001;2;3;1
599432003;1;3;1
704927501;1;3;1
704927801;1;3;1
749986061;1;3;1
528898401;1;3;1
749326500;1;3;1
749986431;1;3;1
KNDISEX01BLACK;1;1;3
KNDISEX02CPINK;1;1;3
KNDISEX03GREY;1;1;3
DR650BLACKMULTI;1;1;6
KN1466CHARCOAL;1;1;3
ACKN001BLACK;1;2;2
ACKN001GREYMARL;1;2;2
ACKN002NAVY;1;2;2
ACKN003CHARCOAL;1;2;2
ACKN006CPINK;1;2;2
IP6006MICKEY;4;1;4
IP6007MICKEY;4;1;4
KN1462MEDGREYMA;1;1;3
KN1464BLACK;1;1;3
KN1506CPINK;1;1;3
KN1304BLACK;1;1;5
KN1304SILVER;1;1;5
HILDAGARDBLACK;1;3;5
TANKBLACK;1;3;5
TROPEZBLACK;1;3;5
395762Q1RML1000;1;1;3
395756Q1VSV6219;1;1;6
395736Q1AIB6282;1;1;7
395738Q1AIB6282;1;1;2
395732Q1AIB6282;1;1;6
395725Q1RMJ1041;1;1;6
395724Q1RMJ9061;1;1;2
395718Q1RMH6205;1;1;3
395710Q1VSP4067;1;1;6
395699Q1RMN1041;1;1;3
395683Q1AIE9072;1;1;3
395342Q5HHL1041;1;1;4
395341Q5HHK1000;1;1;4
396071QF2260901;1;1;2
395771QFK111185;1;1;4
395323QFK111185;1;1;5
395192QFZ210902;1;1;2
395182QFK141185;1;1;6
394221QFA039000;1;1;1
394105QFZ030901;1;1;7
391950QFE049016;1;1;1
391410QFJ031000;1;1;5
391410QFJ033250;1;1;5
390188QFL080901;1;1;2
390175QFL080901;1;1;2
389997QFK131185;1;1;7
389712QFE013250;1;1;9
388934QFJ065050;1;1;6
395306QFZ300907;1;1;4
394120QFZ300907;1;1;9
394817WLCL29061;1;3;1
376814WHFM11000;1;3;1
394812WLCF52579;1;3;1
MO771S02;4;3;1
VBS5C16 GOLD;4;3;1
VBS1C19 DSKY;4;3;1
VBS2C13 EGREEN;4;3;1
VBS2C19 BLUSH;4;3;1
VBS5C13 SKY;4;3;1
376814WHGPF6162;1;3;1
394705WHBCG1000;1;3;2
384055W4AZE1081;1;3;8
394703WLCM19748;1;3;2
394702WHD1B1000;1;3;2
394801WHGD01000;1;3;2
394801WHGD06140;1;3;2
344436KUJ1N1070;1;4;4
301870KRX1N3100;1;4;4
301870KRW1N8498;1;4;4
300787CR32O2795;1;4;4
300787B44DO1052;1;4;4
375316BPT4O6180;1;4;1
375315LKP1N9080;1;4;1
375306B446N1000;1;4;1
365016B447O1050;1;4;1
327950EV90O2754;1;4;1
327950DC30O1000;1;4;1
316426CR32K2795;1;4;8
300793CR31O2795;1;4;1
236715KR71I1000;1;4;8
238 BLACK;4;1;6
239 BLACK;4;1;6
240 BLACK;4;1;6
241 BLACK;4;1;6
242 BLACK;4;1;6
243 BLACK;4;1;6
244 BLACK;4;1;6
246 BLACK;4;1;6
247 BLACK;4;1;6
248 BLACK;4;1;6
249 BLACK;4;1;6
248 RUBI;4;1;6
250 BLACK;4;1;6
250 RUBI;4;1;6
251 BLACK;4;1;6
244 RUBI;4;1;6
246 RUBI;4;1;6
247 RUBI;4;1;6
PB10183G00UE000;2;3;5
PB10383G00UB155;2;3;5
PB10142M00UA400;2;3;5
PB10012G00UX000;2;3;1
PB10453G00UM000;2;3;1
PB10453G00UM713;2;3;1
PA10082J10PB555;1;3;8
PA10082J10PM190;1;3;8
PA1012AG10PB320;1;3;5
PA1012AG10PO560;1;3;5
PA15022G10PL490;1;3;1
PA2609AC10PI300;1;3;2
PA2609AC10PI320;1;3;2
A760480051888;1;4;1
A771080082888;1;5;2
A746080061555;1;4;1
A743080020001;1;4;1
A74308002055;1;4;1
A840380020555;1;4;4
A760580020555;1;4;9
B760782012555*;1;4;9
B770182012555;1;2;7
B860182012555;1;4;1
B740382021555*;1;4;1
B740282021555;1;4;1
B740182021555;1;4;1
A801280070555;1;2;1
A800780010001;1;2;1
A802380061555;1;2;1
J042455341555;1;1;6
J042455341002;1;1;6
A060855191555;1;1;9
A060855191002;1;1;9
A061555561029;1;1;4
J041855441002;1;1;6
A070655401002;1;1;2
A041755461606;1;1;6
J041555461555;1;1;6
J042255331555;1;1;6
J042355331555;1;1;6
J011855201555;1;1;7
J092055010555;1;1;3
A010155541555;1;1;7
J043655541555;1;1;6
A050455191555;1;1;4
A044255261555;1;1;6
J051255551555;1;1;4
A338091001555;1;2;3
A769982501555;1;4;9
A749682501555;1;4;1
A749582501555;1;4;1
A909982501555;1;4;1
A749782501555;1;4;1
A849982501555;1;2;7
A749882511100;1;4;1
A749982511100;1;4;1
A797783031100;4;1;4
A91998401606;1;5;4
A090291001555;1;1;3
A018091001555;1;1;7
A048191001555;1;1;6
A090191001555;1;1;3
A090391001130;1;1;3
A070191401002;1;1;2
A040191401888;1;1;6
A2035235A1001;2;1;1
A2035235A1293;2;1;1
J02065265J1888;2;1;1
J02075235J1001;2;1;1
J03025229A1084;2;1;5
J03095229J1555;2;1;5
A03325226A0555;2;1;5
A05125264A1888;2;1;6
A06205245A1555;2;1;7
J06245250J1555;2;1;6
J07075240J1555;2;1;2
A07155240A1555;2;1;2
A07155240A1002;2;1;2
A09105200A3095;2;1;3
A09305200A5095;2;1;3
A12035241A0002;2;1;2
A12035241A0555;2;1;2
A12195240A1555;2;1;2
J17085266J1888;2;1;3
A17115226A0555;2;1;3
A74038054A1095;2;4;3
A74068056A0555;2;4;1
A76048054A2095;2;4;5
A80018054A1095;2;2;1
A80048055A1555;2;2;1
A80078056A0555;2;2;1
A90018054A1095;2;4;1
A90028054A2095;2;4;1
BK03NNL9999;2;1;6
VA03BBB9191;2;1;6
PA03JJ34999;2;1;5
SW18NCJQ9966;2;1;3
SW17NC018888;2;1;3
SW21NCJQ1111;1;1;4
VA16NNL9999;1;1;4
VA06BBB9191;1;1;4
VA06CCC6666;1;1;4
SU5438VBQG41O;2;3;1
VE2159B 125213;4;3;1
VE2159B 1252G;4;3;1
VE4277 511573;4;3;1
VE4277 51368G;4;3;1
VE4291 513713;4;3;1
VE4291 10873;4;3;1
CHIARABLACKBOOT;1;3;2
CHIARAFUSCHIA;1;3;5
LAYLAPOMPOMSILV;1;3;5
YASMINAPOMPOMBK;1;3;2
6WFM02390CL1W01;1;1;9
6WFV01366C03W00;1;1;8
AF10885C20W0202;1;1;9
AF10885CL2W0175;1;1;9
AF10885C02W0051;1;1;9
5757256NC3904;1;1;5
5757256NC1780;1;1;5
5757241NC3012;1;1;5
7768144DC1780;1;1;4
7787220PC0100;1;1;4
8784230MC0100;1;1;3
8787326IC0100;1;1;2
8787326IC1780;1;1;2
8787326IC3906;1;1;2
8787489IC0001;1;1;2
8791498IC5504;1;1;2
1736163CC0100;1;1;1
3720368MC1780;1;1;6
3765234NC0100;1;1;6
4746511IC5503;1;1;7
3781375MC5002;1;1;6
3780379MC5100;1;1;6
3783193MC3862;1;1;6
4731155CC5918;1;1;7
5757188NC0100;1;1;5
6732381MC5002;1;1;6
6795521IC5503;1;1;6
7763129LC0100;1;1;4
7796234NC3862;1;1;4
8778493IC5101;1;1;2
8778494IC5101;1;1;2
W5HJ601I506132;2;1;2
W5HJ601I506190;2;1;2
W5HJ601I511132;2;1;2
W5HJ601I512190;2;1;2
W5HJ612C492218;2;1;2
W5HJ601I518M190;2;1;2
W5HJ601B557B176;2;1;2
W5HJ607I514197;2;1;2
W5HJ623C492B218;2;1;3
W5HJ243D125B140;2;1;3
W5HM661C291B218;2;1;3
BIBIBUTTERFLYSI;1;3;6
W5HT120D140B100;2;1;1
W5HT754C122B159;2;1;6
W5HT729D149B176;2;1;6
W5HC701C601B176;2;1;6
W5HJ511B928100;2;1;5
W5HJ511B928159;2;1;5
W5HJ584B928G176;2;1;5
W5HJ520B970176;2;1;5
W5HT572C710D155;2;1;5
W5HT571D128218;2;1;5
W5HT503D209176;2;1;5
W5HT317D196O176;2;3;1
W5HT315BA831761;2;3;1
W5HT314BA82132;2;3;1
5W3I527CC05C999;1;3;4
5W3T469CC05C342;1;3;2
5W3N549CG19C999;1;3;2
5W3X496CC96C371;1;3;5
5W3T499CC03C999;1;3;2
5W1G003PCY23C01;1;4;1
5W1G005RCY55C95;1;4;4
5W1G051PCU03C95;1;4;4
5W1G067PCU92C30;1;4;2
5W1G067PCU92C99;1;4;2
D005322100PDNA;4;1;1
BG103LEFUCHSIA;1;4;1
BG103LEBLACK;1;4;1
BG103LESKYBLUE;1;4;1
BG026ALEFRENCHN;1;4;1
BG026LEBLACK;1;4;1
BG151PLEMULTI;1;4;1
BG151CLEFUCHSIA;1;4;1
BG047PLEMULTI;1;4;1
BG070LEFRENCHNA;1;4;1
BG070LEBOXBLACK;1;4;1
AJ720BURGUNDYWH;1;3;2
AJ720BLACKWHITE;1;3;2
AJ724WHITE;1;3;1
AJ724BURGUNDY;1;3;1
5W1G067RCY23C32;1;4;2
5W1G067RCY23C99;1;4;2
5W1G091PCA63C30;1;4;5
5W1G091PCA63C99;1;4;5
5W1G104PCU92C30;1;4;1
5W1G104PCU92C99;1;4;1
5W1E082RCU92C99;1;2;1
5W1E154RCA52C99;1;2;1
5W1E156RCA58C35;1;2;1
5W9RD66TM189C00;1;1;6
5W9RD70CM189C00;1;1;6
5W9RD33CM190C98;1;1;6
5W9VA26RM190C98;1;1;3
5W9JB38RM190C98;1;1;7
5W9RD56CM176C54;1;1;6
5W9RD55CM179C99;1;1;6
5W9RD77CM191C99;1;1;6
5W9RD81CM191C81;1;1;6
5W9JB56CM191C81;1;1;7
5W9VA36RM191C81;1;1;3
5W9R535RTB08C53;1;1;6
5W9M001RT023C81;1;1;9
5W9M007RT023C41;1;1;9
MSTING029;4;1;6
MCHCO035;4;1;6
H15V0918202;2;1;6
H15J10280653;2;1;2
H15J00776653;2;1;3
H15J00874350;2;1;3
H15J30074099;2;1;5
H15J30074410;2;1;5
H15J00174410;2;1;3
H15K2609009;2;1;3
H15K0402291;2;1;3
H15OW2936653;2;1;6
H15T0957202;2;1;5
H15A19239653;2;4;5
H15S0794422;2;3;1
H15S0794626;2;3;1
H15S0794357;2;3;1
BM003A2108010;2;1;6
BM005S2105A001;2;1;6
BM005X2114A001;2;1;6
BM010X2101B001;2;1;6
BM461X2114B001;2;1;6
BM456X4650A005;2;1;6
BM567C5217A256;2;1;6
BM508X6602A210;2;1;7
BM329S2521100;2;1;1
BM316A2111035;2;1;1
BM334A2562435;2;1;1
BM326X2451A005;2;1;1
BM302A4502100;2;1;1
BM302A2513001;2;1;1
BM243V2597A001;2;1;5
BM614C6330B407;2;1;3
BM617C6333B010;2;1;3
BM608C6310030;2;1;3
BM700R2450005;2;1;2
BM753Y2415039;2;1;2
BM757Y2422001;2;1;2
BM757Y2422407;2;1;2
BM742Y4503251;2;1;2
BMC293PV001D227;2;2;1
BMC311PZ537D227;2;2;1
BMC308PZ317D227;2;2;1
BQS023PZ2200505;1;3;2
BQS055PZ2870505;1;3;1
BQS055PZ5400550;1;3;1
BQS041PC0010505;1;3;5
BQS041UB0490550;1;3;5
BQB625PL0430505;1;4;1
BQB723PL0430505;1;4;1
BQB692PZ5200550;1;4;1
BQB741UC201D272;1;4;1
BQB564PL0420210;1;4;1
BQB564PL0420505;1;4;1
BQB746UC152D275;1;4;1
BQB736FL0010205;1;4;8
BQB736PN0120550;1;4;8
BQB737QM0100505;1;4;4
BQB623PC269D000;1;4;8
BQA302PZ5200550;1;4;7
BQG182AM081D061;1;5;5
BQG186AM081D061;1;5;4
BQG174AM012D457;1;5;5
BQG176AM008D457;1;5;4
BQG164AM008D337;1;5;5
BQG167AM008D337;1;5;4
BQG207AM112D013;1;5;5
BQG126AM108D111;1;5;5
BQG139AM008D013;1;5;4
BQG094AM002D013;1;5;1
BQP810PG0480505;1;1;4
BQM465MQ027D000;1;1;6
BQM385MR0010460;1;1;6
BQM360MR001D198;1;1;6
BQM310MQ0270505;1;1;2
BQM305MQ027D000;1;1;6
BQM270MI001D000;1;1;7
BQM260MI001D000;1;1;2
BQM250MI001D000;1;1;6
BQM200MI001D007;1;1;6
BQT715GFT69D003;1;1;16
BQT603NZ0150050;1;1;2
BQJ209DS0110505;1;1;5
BQT151XW7090400;1;1;6
BQT114SQ7090205;1;1;6
BQT611SQ7090205;1;1;1
BQM345MR001D000;1;1;7
BQT501DJ046D356;1;1;9
BQJ212DS011D000;1;1;5
BQT118GF7090205;1;1;6
BQR139KU017D056;1;1;6
BQM810MZ0010907;1;1;9
BQM617MH7090400;1;1;2
BQM617MH7090205;1;1;2
S83153BLACK;2;3;1
AF4144BLACK;2;3;1
S83256BLACK;2;3;1
AF6198BLACK;2;3;1
S83120RED;2;3;1
S77939CARGO;2;3;1
S83208WHITE;2;3;1
AF6296BLACK;2;3;2
S83174RED;2;3;1
S83173BLACK;2;3;1
S10642BLACK;2;4;5
AC4977BLACK;2;4;5
AH6337BLUE;2;2;2
AH6331BLACK;2;2;1
S06986BLACK;2;2;2
AN4657BLACK;4;1;4
AN4660BLACK;4;1;4
AC3505BLACK;2;1;3
AC3422BLUE;2;1;2
S89577BLACK;2;1;2
AC3581COREWT;2;1;2
AC3413BLUE;2;1;5
AC3564BLUE;2;1;5
AC3425BLUE;2;1;5
AC3561BLUE;2;1;6
AC3557BLUE;2;1;6
AC3521BLUE;2;1;7
AC3514CARGO;2;1;5
AC3480CARGO;2;1;5
AC3481NAVY;2;1;3
AC3478CARGO;2;1;6
AC3516CARGO;2;1;6
AC3527CAMO;2;1;7
AC3555CAMO;2;1;5
BVBC100BS;4;1;1
AZGC50BL;4;1;1
AZGC50GR;4;1;1
AZGC50PI;4;1;1
AZGC50WE;4;1;1
AZGC50WH;4;1;1
AZGC50YE;4;1;1
DPBHP30;4;1;1
DPPMP30;4;1;1
DPSHP30;4;1;1
DPWAP30;4;1;1
RPVP50AL;4;1;1
RPVP50EK;4;1;1
RPVP50SA;4;1;1
RPVP50AD;4;1;1
RPVP50SH;4;1;1
D9MGO0820520;2;1;9
D9MK40820520;2;1;9
D9NOH0820520;2;1;9
NU5RED;2;3;5
AA0068S44156900;2;1;7
AM0307S44156900;2;1;6
SHJ143-03-58;1;5;7
SHJ178-09-03;1;5;1
SH179-03-03;1;5;7
DL0298S43001100;2;1;1
SHJ179-03-03;1;5;7
GC05015S2265001;2;1;2
GC0523S21058100;2;1;2
SH178-03-03;1;5;1
GC0533S21058900;2;1;2
GC0533S21058858;2;1;2
SHJ122-02-58;1;5;1
SHJ124-03-58;1;5;1
GC0534S21058900;2;1;2
GJ0001S20299248;2;1;2
GU0025STJ183961;2;1;6
HA0828S1539602;2;1;3
KA0404STJ183961;2;1;5
WS0237SX8158102;2;3;1
WS0238SX9455524;2;3;1
WS0245S44453859;2;3;1
WS0246SX8966102;2;3;1
U4950001092770;2;1;7
U5040001166770;2;1;6
U22511110871169;2;1;6
U2251001035139;2;1;6
U2251001035740;2;1;6
U3600001035R177;2;1;6
U3600001035R770;2;1;6
U52900011472919;2;1;6
U90200J10113100;2;1;3
U50141T10246138;2;1;6
D11400010871909;1;1;9
D030071035R999;1;1;4
FBU0041FTSTNF3S;2;4;5
FCU0060FVTOF41N;2;2;1
D1570001035R770;1;1;9
D3350001291999;1;1;4
D032031035R999;1;1;8
D4310001035R405;1;1;4
D2200001291999;1;1;4
D2210001291919;1;1;4
D2210001291999;1;1;4
D91000108711690;1;1;4
BA91001103554;7;1;10
BA91001103554*;7;1;10
BA91001103554**;7;1;10
BA91001103551;7;1;10
BA91001103551*;7;1;10
BA91001103551**;7;1;10
BA114000103517;7;1;10
BA114000103517*;7;1;10
BA91101103554;7;1;5
BA91101103554*;7;1;5
BA91101103554**;7;1;5
BA91101103599;7;1;5
BA91101103599*;7;1;5
BA91101103599**;7;1;5
BO22500010354;7;1;10
BO22500010354*;7;1;10
BO22500010354**;7;1;10
BO22500010357;7;1;10
BO22500010357*;7;1;10
BO22500010357**;7;1;10
BO22500010359;7;1;10
BO22500010359*;7;1;10
BO22500010359**;7;1;10
BO22600103513;7;1;5
BO22600103513*;7;1;5
BO22600103513**;7;1;5
BO226001035919;7;1;5
BO226001035919*;7;1;5
BO22600103599;7;1;5
BO22600103599*;7;1;5
D50198001331008;1;1;4
D90185204277008;1;1;2
D90195204311008;1;1;3
D80387004221001;1;1;3
D10194203941008;1;1;2
D00596203251008;1;1;6
FBD1145FNPSF01N;1;4;1
FBD1145FNPSF41N;1;4;1
FBD1133FNPSF121;1;4;1
FBD1133FNPSF41N;1;4;1
FBD1130FNPSF41N;1;4;4
FBD1130FNPSF61N;1;4;4
FBD1128FNAPF121;1;4;1
FBD1128FNAPF41N;1;4;1
FBD1146FNPSF41N;1;4;1
D30214203251008;1;1;7
I48550;4;1;1
56GF1656003770;1;2;2
56GF1656003523;1;2;2
56GF1556905999;1;2;2
56GF1556905482;1;2;2
56GF1556905H94;1;2;2
56GH0556905999;1;2;2
56KP8056899L99;1;1;2
56KI8056899L99;1;1;6
56RV1656755009;1;1;7
56RI8756653D48;1;1;6
56RI7656619770;1;1;6
56RG1556725003;1;1;6
56RI7956962E15;1;1;6
56RG5056638099;1;1;6
56RC0156605099;1;1;9
56RI0456766044;1;1;6
56RP9556922009;1;1;3
56RB2256755009;1;1;4
56YB0556759009;1;1;4
56YA1056759009;1;1;9
56RI3256757007;1;1;6
56RI7556619099;1;1;6
56RT6556619770;1;1;5
56RT6556619999;1;1;5
56KP7556899M01;1;1;6
56KP8556899M01;1;1;3
56KX0156899L99;1;2;4
56KX0156899M01;1;2;4
56RM5256755009;1;1;2
56RA1556605478;1;1;8
012009566029115;2;3;4
012009566029113;2;3;4
012009684019101;2;3;1
012009684039121;2;3;1
850PU47300;1;1;3
732RO520099;1;1;6
725TS58680;1;1;3
725TS58804;1;1;3
742TS610099;1;1;3
750TS11804;1;1;2
700TS54804;1;1;3
600J59182;1;1;7
600J59340;1;1;7
570R15300;1;1;6
500R1030099;1;1;6
390J69342;1;1;7
390H35342;1;1;2
310J23A0099;1;1;7
310M25A0099;1;1;9
170M47182;1;1;9
130J610099;1;1;7
120M03300;1;1;9
10094BEIGE;1;3;1
10018BABILON;1;3;1
10098WHITETOY;1;3;1
10098BLACKTOY;1;3;8
V63407BLACKPURP;1;3;1
V63406WHITEBLUE;1;3;1
V63474BLACKBLAC;2;3;1
V63476WHITEWHIT;2;3;1
1400M10182;2;1;7
2050P20182;2;1;5
7070TS07590;2;1;3
9781452133553;4;1;12
9781452140230;4;1;12
9781452123349;4;1;12
9780811850742;4;1;12
9780811860093;4;1;12
9781780675572;4;1;12
7420TS16804;2;1;3
7500TS55803;2;1;2
8120PU050099;2;1;3
8220PU71120;2;1;3
9783836515337;4;1;12
9783836527934;4;1;12
9783836535700;4;1;12
9783836536011;4;1;12
9783836538947;4;1;12
9783836542401;4;1;12
9783836547963;4;1;12
9783836554787;4;1;12
9783836557979;4;1;12
DR20092771A1545;1;1;6
9783836539456;4;1;12
DR20362346A1559;1;1;6
9783836539708;4;1;12
DR20342785A1510;1;1;6
DR20412858A1520;1;1;6
DR20632785A1510;1;1;16
DR20932771A1559;1;1;6
ST40062849A1510;1;1;7
ST40202850A1510;1;1;7
ST40802777A1510;1;1;7
ST40812827A1500;1;1;7
TR50042779A1510;1;1;5
TR50102605A1558;1;1;14
DR20802767A1520;1;1;6
TO3626MV26A1510;1;1;3
DR023ATS02A1510;1;1;16
TO015ATS02A1510;1;1;3
9781614282921;4;1;12
CJHA6HNATUA1557;1;5;5
9781614282624;4;1;12
CJHJ3HWORDA15M1;1;5;5
CJHJ4HWORDA15M1;1;5;5
CJHJ6HWORDA15M1;1;5;5
CJHJ7HWORDA15M1;1;5;5
HANQ3NFELTA1510;1;2;2
HANQ3NFELTA1539;1;2;2
SKBD2BKIPAA1510;1;3;1
SKBD3BKAMAA1565;1;3;1
SKBSH1SIVAA1510;1;3;1
SKPPO3EXAAA1510;1;3;1
DL072835244100;2;1;1
DL072030462470;2;1;1
MU037125202860M;2;1;5
GU006722054858M;2;1;3
GD020122146857M;2;1;2
KA075725030100;2;1;5
KA075725030900;2;1;5
HG001025030900;2;1;3
9781851778270;4;1;12
0090.144.000;4;3;2
0090DP.001.149;4;3;2
0090L.145.000;4;3;2
0092.ZEF.001;4;3;1
0092INX.022.000;4;3;1
0211.075.075;4;3;2
0211.120.120;4;3;2
0212.075.075;4;3;2
0212.120.120;4;3;2
0215.021.000;4;3;2
0900DP.001.149;4;3;2
0900DP.009.149;4;3;2
0911.ZEF.044;4;3;2
0911.ZEF.149;4;3;2
0912.009.000;4;3;2
0913V.009.000;4;3;1
0913V.021.000;4;3;1
0914.005.000;4;3;2
0914.143.000;4;3;2
BGERO2KAMAA1510;1;4;1
BGNGS1EGYAA1579;1;4;2
BGRSL2CHANA1565;1;4;1
BGRSL2EGYAA1530;1;4;1
BGRSL2EGYAA1559;1;4;1
15AKTA4307ABLAC;1;1;2
15A6574427AWHIT;1;1;1
15A57350363BLAC;1;1;6
15A57350440BLAC;1;1;6
15A56450384CORA;1;1;6
EBP1003;4;1;1
15A56450387CORA;1;1;1
EBP1004;4;1;1
15A56450387BLAC;1;1;1
15A56450681CORA;1;1;6
15A58750445BLAC;1;1;6
15A58750446BLAC;1;1;7
15A58750678BLAC;1;1;4
15A58750704BLAC;1;1;7
CLLDDV01;1;3;1
15A65150705RED;1;1;6
MALDEX02;1;3;1
15A65850720BLAC;1;1;6
MALDEX05;1;3;1
MDHDDV02;1;3;1
PTLDEX03;1;3;1
FF401172M55241;2;3;5
FF401172M55345;2;3;5
FF401172M06339;2;3;5
HMA3970960889;2;1;3
HMA3970960880;2;1;3
HMA42337A9901;2;1;3
HMA4220989901;2;1;3
HMA4280989901;2;1;3
HMA424098VC30;2;1;3
HMA4250980999;2;1;3
HTS176B0780199;2;1;2
HTS176B0789901;2;1;2
HTS176F85B0999;2;1;2
HSH183A0570199;2;1;1
VQHO2 0015;4;2;1
AMQ4242/S GNK;4;3;2
AMQ4273/S FT4;4;3;2
HSH1770570100;2;1;1
HSH18257B9901;2;1;1
HSH179A57A0999;2;1;1
HPA186L0750999;2;1;5
HPA184A52A0999;2;1;5
HPA1820520999;2;1;5
HSU24065V101;2;1;8
HCO560689908;2;1;7
HVE164A69D9901;2;1;6
HVE164P93A9901;2;1;6
HCO66A53A0999;2;1;7
HBL179A52A0999;2;1;6
HVE157A53AVC61;2;1;6
