store;website;has_options;type;attribute_set;config_attributes;category_ids;sku;associated;status;visibility;codarticulo;name;description;short_description;codalternativo;tax_class_id;departamento;seccion;familia;subfamilia;temporada;manufacturer;talla;color;codbarras;norma;tacon;composicion;tipo;refproveedor;descatalogado;visibleweb;fechamodificado;rutaimagen;direccioninternet;documentoasociado;campo_uno;campo_dos;campo_tres;campo_cuatro;campo_cinco;campo_seis;campo_siete;campo_ocho;campo_nueve;idtarifav;price;special_from_date;special_to_date;special_price;qty;is_in_stock;news_from_date;news_to_date;weight;stock_price;special_stockprice;CHECKSUM;repetidos
admin;base;1;configurable;Default;talla,color;7,1,1;DQ00EJ D00A1-;DQ00EJ D00A1-10DQ01DENIM,DQ00EJ D00A1-12DQ01DENIM,DQ00EJ D00A1-14DQ01DENIM;Deshabilitado;Catálogo, Búsqueda;;CAMISA DENIM BASICA;CAMISA DENIM BASICA;;;IVA AL 21%;7;1;1;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00EJ D00A1-;;;;/media/import/fotosweb/dsquared2/142/dsquared224_2.jpg;;;BASIC DENIM SHIRT;100% COTTON ;;/media/import/fotosweb/dsquared2/142/dsquared224_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared224_2.jpg;;;;STANDARD;;240.50;09/01/15;31/12/50;120.66;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;7,1,1;DQ00EJ D00AI;DQ00EJ D00AI4DQ01DENIM,DQ00EJ D00AI6DQ01DENIM,DQ00EJ D00AI8DQ01DENIM;Habilitado;Catálogo, Búsqueda;;CAMISA DENIM BASICA;CAMISA DENIM BASICA;;;IVA AL 21%;7;1;1;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00EJ D00AI;;;;/media/import/fotosweb/dsquared2/142/dsquared224_2.jpg;;;BASIC DENIM SHIRT;100% COTTON ;;/media/import/fotosweb/dsquared2/142/dsquared224_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared224_2.jpg;;;;STANDARD;;222.31;09/01/15;31/12/50;111.57;;1;;;1;222.31;66.94;;1
admin;base;1;configurable;Default;talla,color;7,1,1;DQ00EK D00AP;DQ00EK D00AP6DQ01DENIM,DQ00EK D00AP7DQ01DENIM,DQ00EK D00AP8DQ01DENIM;Habilitado;Catálogo, Búsqueda;;CAMISA ROMBOS DENIM;CAMISA ROMBOS DENIM;;;IVA AL 21%;7;1;1;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00EK D00AP;;;;/media/import/fotosweb/dsquared2/142/dsquared223_2.jpg;;;DIAMOND PATTERN SHIRT;100% COTTON ;;/media/import/fotosweb/dsquared2/142/dsquared223_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared223_2.jpg;;;;STANDARD;;222.31;09/01/15;31/12/50;111.57;;1;;;1;222.31;66.94;;1
admin;base;1;configurable;Default;talla,color;7,1,1;DQ00EK D00AP-;DQ00EK D00AP-10DQ01DENIM,DQ00EK D00AP-12DQ01DENIM,DQ00EK D00AP-14DQ01DENIM;Habilitado;Catálogo, Búsqueda;;CAMISA ROMBOS DENIM;CAMISA ROMBOS DENIM;;;IVA AL 21%;7;1;1;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00EK D00AP-;;;;/media/import/fotosweb/dsquared2/142/dsquared223_2.jpg;;;DIAMOND PATTERN SHIRT;100% COTTON ;;/media/import/fotosweb/dsquared2/142/dsquared223_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared223_2.jpg;;;;STANDARD;;240.50;09/01/15;31/12/50;120.66;;1;;;1;240.50;72.73;;1
admin;base;1;configurable;Default;talla,color;7,1,2;DQ00ET D00A8;DQ00ET D00A810DQ100WHITE,DQ00ET D00A812DQ100WHITE,DQ00ET D00A814DQ100WHITE;Habilitado;Catálogo, Búsqueda;;T-SHIRT PERRA GAFAS;T-SHIRT PERRA GAFAS;;;IVA AL 21%;7;1;2;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00ET D00A8;;;;/media/import/fotosweb/dsquared2/142/dsquared2kids08_2.jpg;;;DOG GLASSES T-SHIRT;100% COTTON ;;/media/import/fotosweb/dsquared2/142/dsquared2kids08_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared2kids08_2.jpg;;;;STANDARD;;106.61;09/01/15;31/12/50;53.72;;1;;;1;106.61;32.23;;1
admin;base;1;configurable;Default;talla,color;7,1,8;DQ00HI D00C1;DQ00HI D00C112MDQ911GREY,DQ00HI D00C118MDQ911GREY,DQ00HI D00C16MDQ911GREY,DQ00HI D00C19MDQ911GREY;Habilitado;Catálogo, Búsqueda;;SET HOODIE LOGO NIÑO;SET HOODIE LOGO NIÑO;;;IVA AL 21%;7;1;8;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00HI D00C1;;;;/media/import/fotosweb/dsquared2/142/dsquared2kids01_2.jpg;;;BOY LOGOED HOODIE SET;92% COTTON 8% VISCOSE;;/media/import/fotosweb/dsquared2/142/dsquared2kids01_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared2kids01_2.jpg;;;;STANDARD;;160.33;09/01/15;31/12/50;80.17;;1;;;1;160.33;48.76;;1
admin;base;1;configurable;Default;talla,color;7,1,6;DQ00HM D00C1;DQ00HM D00C112MDQ911MELAN,DQ00HM D00C118MDQ911MELAN,DQ00HM D00C16MDQ911MELAN,DQ00HM D00C19MDQ911MELAN;Habilitado;Catálogo, Búsqueda;;SET HOODIE LOGO NIÑA;SET HOODIE LOGO NIÑA;;;IVA AL 21%;7;1;6;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00HM D00C1;;;;/media/import/fotosweb/dsquared2/142/dsquared2kids05_2.jpg;;;GIRL LOGOED HOODIE SET;92% COTTON 8% VISCOSE;;/media/import/fotosweb/dsquared2/142/dsquared2kids05_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared2kids05_2.jpg;;;;STANDARD;;160.33;09/01/15;31/12/50;80.17;;1;;;1;160.33;48.76;;1
admin;base;1;configurable;Default;talla,color;7,1,8;DQ00I2 D00BY;DQ00I2 D00BY12MDQ900CAVIA,DQ00I2 D00BY18MDQ900CAVIA,DQ00I2 D00BY24MDQ900CAVIA,DQ00I2 D00BY9MDQ900CAVIA;Habilitado;Catálogo, Búsqueda;;SMOKING BEBE PARTY;SMOKING BEBE PARTY;;;IVA AL 21%;7;1;8;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00I2 D00BY;;;;/media/import/fotosweb/dsquared2/142/dsquared2kids02_2.jpg;;;PARTY BABY TUXEDO;99% COTTON 1% ELASTANE;;/media/import/fotosweb/dsquared2/142/dsquared2kids02_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared2kids02_2.jpg;;;;STANDARD;;310.74;09/01/15;31/12/50;155.37;;1;;;1;310.74;93.39;;1
admin;base;1;configurable;Default;talla,color;7,1,9;DQ00IG D00CC;DQ00IG D00CC4DQ11GREY,DQ00IG D00CC6DQ11GREY,DQ00IG D00CC8DQ11GREY;Deshabilitado;Catálogo, Búsqueda;;VESTIDO D GIRL RADIANTE;VESTIDO D GIRL RADIANTE;;;IVA AL 21%;7;1;9;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00IG D00CC;;;;/media/import/fotosweb/dsquared2/142/dsquared2101_2.jpg;;;D GIRL RADIANT DRESS;92% COTTN 8% VISCOSE - 98% COTTON 2% ELASTANE;;/media/import/fotosweb/dsquared2/142/dsquared2101_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared2101_2.jpg;;;;STANDARD;;177.69;09/01/15;31/12/50;89.26;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;7,1,9;DQ00IG D00CC-;DQ00IG D00CC-10DQ11GREY,DQ00IG D00CC-12DQ11GREY,DQ00IG D00CC-14DQ11GREY;Habilitado;Catálogo, Búsqueda;;VESTIDO D GIRL RADIANTE;VESTIDO D GIRL RADIANTE;;;IVA AL 21%;7;1;9;;OI14C;DSQUARED2 KIDS;;;;;;;142;DQ00IG D00CC-;;;;/media/import/fotosweb/dsquared2/142/dsquared2101k_2.jpg;;;D GIRL RADIANT DRESS;92% COTTN 8% VISCOSE - 98% COTTON 2% ELASTANE;;/media/import/fotosweb/dsquared2/142/dsquared2101k_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared2101k_2.jpg;;;;STANDARD;;195.87;09/01/15;31/12/50;98.35;;1;;;1;195.87;59.50;;1
admin;base;1;configurable;Default;talla,color;1,1,6;DR531;DR531MNAVY,DR531SNAVY,DR531XSNAVY;Habilitado;Catálogo, Búsqueda;;VESTIDO VOLANTE CAT FIGHT;VESTIDO VOLANTE CAT FIGHT;;;IVA AL 21%;1;1;6;;OI14P;MARKUS LUPFER;;;;;;;142;DR531;;;;/media/import/fotosweb/markus_lupfer/142/vestido_volante2.jpg;;;CAT FIGHT RUFFLE DRESS;100% COTTON;;/media/import/fotosweb/markus_lupfer/142/vestido_volante1.jpg;/media/import/fotosweb/markus_lupfer/142/vestido_volante2.jpg;;SLOT 76;;STANDARD;;358.68;09/01/15;31/12/50;179.34;;1;;;1;358.68;108.26;;1
admin;base;1;configurable;Default;talla,color;1,1,6;DRS347;DRS34710WHITE,DRS34712WHITE,DRS3478WHITE;Habilitado;Catálogo, Búsqueda;;VESTIDO BAJOS MARABOU;VESTIDO BAJOS MARABOU;;;IVA AL 21%;1;1;6;;OI14C;VICTORIA BECKHAM;;;;;;;142;DRS347;;;;/media/import/fotosweb/victoria_victoria/142/victoria27_2.jpg;;;MARABOU FEATHERS ENDING DRESS;100% VISCOSE TRIM MARABOU;;/media/import/fotosweb/victoria_victoria/142/victoria27_1.jpg;/media/import/fotosweb/victoria_victoria/142/victoria27_2.jpg;;;;UK;;1738.84;09/01/15;31/12/50;869.42;;1;;;1;1738.84;522.31;;1
admin;base;1;configurable;Default;talla,color;1,1,6;DRVV187;DRVV1871GREY/WHITE,DRVV1872GREY/WHITE,DRVV1873GREY/WHITE;Habilitado;Catálogo, Búsqueda;;VESTIDO PUNTO MIX;VESTIDO PUNTO MIX;;;IVA AL 21%;1;1;6;;OI14C;VICTORIA VICTORIA BECKHAM;;;;;;;142;DRVV187;;;;/media/import/fotosweb/victoria_victoria/142/victoria26_2.jpg;;;MIXED MEDIA DRESS;70% MERINO 30% CASHMERE;;/media/import/fotosweb/victoria_victoria/142/victoria26_1.jpg;/media/import/fotosweb/victoria_victoria/142/victoria26_2.jpg;;SLOT 95;;UK;;640.50;09/01/15;31/12/50;320.66;;1;;;1;640.50;192.56;;1
admin;base;1;configurable;Default;talla,color;1,1,6;EA04035526;EA04035526401555WHI/BL,EA04035526421555WHI/BL;Habilitado;Catálogo, Búsqueda;;VESTIDO CADENAS BICOLOR;VESTIDO CADENAS BICOLOR;;;IVA AL 21%;1;1;6;;OI14P;MOSCHINO;;;;;;;142;EA04035526;;;;/media/import/fotosweb/moschino/142/moschino18_2.jpg;;;TWO TONED CHAINED DRESS;69% MODAL 29% POLYAMIDE 2% OTHER FIBERS;;/media/import/fotosweb/moschino/142/moschino18_1.jpg;/media/import/fotosweb/moschino/142/moschino18_2.jpg;;SLOT 61;;IT;;976.86;09/01/15;31/12/50;488.43;;1;;;1;976.86;293.39;;1
admin;base;1;configurable;Default;talla,color;1,1,3;EA04235521;EA04235521401606GOLD;Habilitado;Catálogo, Búsqueda;;SUDADERA ORO LUREX;SUDADERA ORO LUREX;;;IVA AL 21%;1;1;3;;OI14P;MOSCHINO;;;;;;;142;EA04235521;;;;/media/import/fotosweb/moschino/142/moschino10_2.jpg;;;GOLD LUREX SWEATSHIRT;52% RAYON 26% POLYAMID 17% POLYESTER 5% OTHER FIBERS;;/media/import/fotosweb/moschino/142/moschino10_1.jpg;/media/import/fotosweb/moschino/142/moschino10_2.jpg;;SLOT 73;;IT;;683.47;09/01/15;31/12/50;342.15;;1;;;1;683.47;205.79;;1
admin;base;1;configurable;Default;talla,color;1,1,3;EA04525521;EA04525521401606GOLD;Habilitado;Catálogo, Búsqueda;;SUDADERA LUREX HOODIE;SUDADERA LUREX HOODIE;;;IVA AL 21%;1;1;3;;OI14P;MOSCHINO;;;;;;;142;EA04525521;;;;/media/import/fotosweb/moschino/142/moschino11_2.jpg;;;HOODED LUREX SWEATSHIRT;52% RAYON 26% POLYAMID 17% POLYESTER 5% OTHER FIBERS;;/media/import/fotosweb/moschino/142/moschino11_1.jpg;/media/import/fotosweb/moschino/142/moschino11_2.jpg;;SLOT 73;;IT;;752.89;09/01/15;31/12/50;376.86;;1;;;1;752.89;226.45;;1
admin;base;1;configurable;Default;talla,color;1,1,4;EA05125524;EA05125524380555BLACK,EA05125524400555BLACK,EA05125524420555BLACK;Habilitado;Catálogo, Búsqueda;;CHAQUETA BIKER LAZO;CHAQUETA BIKER LAZO;;;IVA AL 21%;1;1;4;;OI14P;MOSCHINO;;;;;;;142;EA05125524;;;;/media/import/fotosweb/moschino/142/chaqueta_bikerlazo2.jpg;;;BIKER BOWKNOT JACKET;64% TRIACETATE 36% POLYESTER;;/media/import/fotosweb/moschino/142/chaqueta_bikerlazo1.jpg;/media/import/fotosweb/moschino/142/chaqueta_bikerlazo2.jpg;;SLOT 61 ;;IT;;1319.83;09/01/15;31/12/50;660.33;;1;;;1;1319.83;396.69;;1
admin;base;1;configurable;Default;talla,color;1,1,5;EA37045570;EA37045570380555BLACK,EA37045570400555BLACK;Habilitado;Catálogo, Búsqueda;;SHORT CUERO ENGUATADO;SHORT CUERO ENGUATADO;;;IVA AL 21%;1;1;5;;OI14P;MOSCHINO;;;;;;;142;EA37045570;;;;/media/import/fotosweb/moschino/142/short_cuero2.jpg;;;QUILTED LEATHER SHORTS;100% LEATHER;;/media/import/fotosweb/moschino/142/short_cuero1.jpg;/media/import/fotosweb/moschino/142/short_cuero2.jpg;;SLOT 61 ;;IT;;1566.12;09/01/15;31/12/50;783.47;;1;;;1;1566.12;470.25;;1
admin;base;1;configurable;Default;talla,color;1,1,6;ELIO BUTTERFLY;ELIO BUTTERFLY10MULTI,ELIO BUTTERFLY12MULTI,ELIO BUTTERFLY14MULTI,ELIO BUTTERFLY16MULTI,ELIO BUTTERFLY8MULTI;Habilitado;Catálogo, Búsqueda;;SHIFT DRESS BUTTERFLY;SHIFT DRESS BUTTERFLY;;;IVA AL 21%;1;1;6;;OI14C;MARY KATRANTZOU;;;;;;;142;ELIO BUTTERFLY;;;;/media/import/fotosweb/mary_katrantzou/142/m_katrantzou03_2.jpg;;;SHIFT DRESS BUTTERFLY;82% SILK 18% VISCOSE;;/media/import/fotosweb/mary_katrantzou/142/m_katrantzou03_1.jpg;/media/import/fotosweb/mary_katrantzou/142/m_katrantzou03_2.jpg;;SLOT 73;;STANDARD;;880.17;09/01/15;31/12/50;440.50;;1;;;1;880.17;264.46;;1
admin;base;1;configurable;Default;talla,color;1,1,6;ELIO MEDAL;ELIO MEDAL10MULTI,ELIO MEDAL12MULTI,ELIO MEDAL14MULTI,ELIO MEDAL8MULTI;Habilitado;Catálogo, Búsqueda;;SHIFT DRESS MEDAL DUSTY PINK;SHIFT DRESS MEDAL DUSTY PINK;;;IVA AL 21%;1;1;6;;OI14C;MARY KATRANTZOU;;;;;;;142;ELIO MEDAL;;;;/media/import/fotosweb/mary_katrantzou/142/m_katrantzou02_2.jpg;;;DUSTY PINK MEDAL SHIFT DRESS;73% VISCOSE 27% COTTON;;/media/import/fotosweb/mary_katrantzou/142/m_katrantzou02_1.jpg;/media/import/fotosweb/mary_katrantzou/142/m_katrantzou02_2.jpg;;SLOT 78;;STANDARD;;871.07;09/01/15;31/12/50;435.54;;1;;;1;871.07;261.98;;1
admin;base;1;configurable;Default;talla,color;1,1,7;ERROR PENCIL;ERROR PENCILMMULTI,ERROR PENCILSMULTI;Habilitado;Catálogo, Búsqueda;;FALDA LAPIZ ERROR;FALDA LAPIZ ERROR;;;IVA AL 21%;1;1;7;;OI14C;WONDER ANATOMIE;;;;;;;142;ERROR PENCIL;;;;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie07_2.jpg;;;ERROR PENCIL SKIRT;100% POLYESTER;;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie07_1.jpg;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie07_2.jpg;;SLOT 91;;STANDARD;;226.45;09/01/15;31/12/50;113.22;;1;;;1;226.45;68.60;;1
admin;base;1;configurable;Default;talla,color;1,1,4;F462BL019533.99;F462BL019533.9936BLK/WHT,F462BL019533.9938BLK/WHT,F462BL019533.9940BLK/WHT;Habilitado;Catálogo, Búsqueda;;CAZADORA WHITE NOISE;CAZADORA WHITE NOISE;;;IVA AL 21%;1;1;4;;OI14P;KENZO;;;;;;;142;F462BL019533.99;;;;/media/import/fotosweb/kenzo/142/kenzo16_2.jpg;;;WHITE NOISE JACKET;100% POLYESTER;;/media/import/fotosweb/kenzo/142/kenzo16_1.jpg;/media/import/fotosweb/kenzo/142/kenzo16_2.jpg;;SLOT 78;;IT;;399.17;09/01/15;31/12/50;200.00;;1;;;1;399.17;119.83;;1
admin;base;1;configurable;Default;talla,color;1,4,2;F462SA001L06.56;F462SA001L06.56UNICAGREEN;Habilitado;Catálogo, Búsqueda;;SHOPPING EYE;SHOPPING EYE;;;IVA AL 21%;1;4;2;;OI14P;KENZO;;;;;;;142;F462SA001L06.56;;;;/media/import/fotosweb/kenzo/142/kenzo03_2.jpg;;;EYE SHOPPING BAG;100% CALF LEATHER;;/media/import/fotosweb/kenzo/142/kenzo03_1.jpg;/media/import/fotosweb/kenzo/142/kenzo03_2.jpg;;SLOT 75;;OS;;395.87;09/01/15;31/12/50;198.35;;1;;;1;395.87;119.01;;1
admin;base;1;configurable;Default;talla,color;1,1,3;F462SW701905.22;F462SW701905.22LRED,F462SW701905.22MRED,F462SW701905.22SRED;Habilitado;Catálogo, Búsqueda;;FELPA LOGO GEOMETRIA;FELPA LOGO GEOMETRIA;;;IVA AL 21%;1;1;3;;OI14P;KENZO;;;;;;;142;F462SW701905.22;;;;/media/import/fotosweb/kenzo/142/kenzo01_2.jpg;;;GEOMETRIC LOGO SWEATSHIRT;83% COTTON 11% ACRYLIC 2% VISCOSE 2% ELASTANE 1% POLYESTER;;/media/import/fotosweb/kenzo/142/kenzo01_1.jpg;/media/import/fotosweb/kenzo/142/kenzo01_2.jpg;;SLOT 75;;STANDARD;;296.69;09/01/15;31/12/50;148.76;;1;;;1;296.69;89.26;;1
admin;base;1;configurable;Default;talla,color;2,1,6;F465BL9120AF.59;F465BL9120AF.5952LIME,F465BL9120AF.5956LIME;Habilitado;Catálogo, Búsqueda;;CAZADORA CUERO HERRAMIENTAS;CAZADORA CUERO HERRAMIENTAS;;;IVA AL 21%;2;1;6;;OI14P;KENZO;;;;;;;142;F465BL9120AF.59;;;;/media/import/fotosweb/kenzo/142/cazadoracueroherramientas2.jpg;;;TOOLS LEATHER JACKET;100% LAMB LEATHER;;/media/import/fotosweb/kenzo/142/cazadoracueroherramientas1.jpg;/media/import/fotosweb/kenzo/142/cazadoracueroherramientas2.jpg;;SLOT 89;;IT;;636.36;09/01/15;31/12/50;318.18;;1;;;1;636.36;190.91;;1
admin;base;1;configurable;Default;talla,color;2,1,2;FASHIONWEEK;FASHIONWEEK2XLBLANC,FASHIONWEEKLBLANC,FASHIONWEEKMBLANC,FASHIONWEEKSBLANC,FASHIONWEEKXLBLANC,FASHIONWEEKXSBLANC;Habilitado;Catálogo, Búsqueda;;TSHIRT FASHION WEEK;TSHIRT FASHION WEEK;;;IVA AL 21%;2;1;2;;OI14C;TH GALLERY;;;;;;;142;FASHIONWEEK;;;;/media/import/fotosweb/th_gallery/142/th_galery03_2.jpg;;;FASHION WEEK TSHIRT;100% ORGANIC COTTON;;/media/import/fotosweb/th_gallery/142/th_galery03_1.jpg;/media/import/fotosweb/th_gallery/142/th_galery03_2.jpg;;;;STANDARD;;40.50;09/01/15;31/12/50;20.66;;1;;;1;40.50;12.40;;1
admin;base;1;configurable;Default;talla,color;2,3,2;FMCSDBL1PNMAA14;FMCSDBL1PNMAA141010BLACK,FMCSDBL1PNMAA141066CAMEL,FMCSDBL1PNMAA141110BLACK,FMCSDBL1PNMAA14666CAMEL,FMCSDBL1PNMAA14710BLACK,FMCSDBL1PNMAA14766CAMEL,FMCSDBL1PNMAA14810BLACK,FMCSDBL1PNMAA14866CAMEL,FMCSDBL1PNMAA14910BLACK,FMCSDBL1PNMAA14966CAMEL;Habilitado;Catálogo, Búsqueda;;BOTAS PITON DESIERTO;BOTAS PITON DESIERTO;;;IVA AL 21%;2;3;2;;OI14P;LANVIN;;;;;;;142;FMCSDBL1PNMAA14;;;;/media/import/fotosweb/lanvin/142/botapitondesiertocamel2.jpg;;;PYTHON DESERT BOOTS;95% PYTHON 5% CALF LEATHER - 100% RUBBER SOLE;;/media/import/fotosweb/lanvin/142/botapitondesiertocamel1.jpg;/media/import/fotosweb/lanvin/142/botapitondesiertocamel2.jpg;;SLOT 79 & SLOT ASOCIADO 30;;UK;;710.74;09/01/15;31/12/50;355.37;;1;;;1;710.74;213.22;;1
admin;base;1;configurable;Default;talla,color;2,3,1;FMSKDBB1PNMAA14;FMSKDBB1PNMAA141010BLACK,FMSKDBB1PNMAA141013GREY,FMSKDBB1PNMAA141110BLACK,FMSKDBB1PNMAA141210BLACK,FMSKDBB1PNMAA14510BLACK,FMSKDBB1PNMAA14610BLACK,FMSKDBB1PNMAA14613GREY,FMSKDBB1PNMAA14710BLACK,FMSKDBB1PNMAA14713GREY,FMSKDBB1PNMAA14810BLACK,FMSKDBB1PNMAA14813GREY,FMSKDBB1PNMAA14910BLACK,FMSKDBB1PNMAA14913GREY;Habilitado;Catálogo, Búsqueda;;SNEAKERS PITON BAJO;SNEAKERS PITON BAJO;;;IVA AL 21%;2;3;1;;OI14P;LANVIN;;;;;;;142;FMSKDBB1PNMAA14;;;;/media/import/fotosweb/lanvin/142/sneakerpitonbajoblk2.jpg;;;LOW PYTHON SNEAKERS;UPP 80% PYTHON 20% LEATHER - SU 100% RUBBER;;/media/import/fotosweb/lanvin/142/sneakerpitonbajoblk1.jpg;/media/import/fotosweb/lanvin/142/sneakerpitonbajoblk2.jpg;;SLOT 64;;UK;;675.21;09/01/15;31/12/50;338.02;;1;;;1;675.21;203.31;;1
admin;base;1;configurable;Default;talla,color;1,2,1;FP004T0193PAW1;FP004T0193PAW138999BLACK,FP004T0193PAW140999BLACK;Habilitado;Catálogo, Búsqueda;;CINTURON TRIANGULOS CUERO;CINTURON TRIANGULOS CUERO;;;IVA AL 21%;1;2;1;;OI14P;FAUSTO PUGLISI;;;;;;;142;FP004T0193PAW1;;;;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi01_2.jpg;;;METALLIC TRIANGLES BELT;100% LAMB LEATHER;;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi01_1.jpg;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi01_2.jpg;;SLOT ASOCIADO 36;;IT;;442.98;09/01/15;31/12/50;221.49;;1;;;1;442.98;133.06;;1
admin;base;1;configurable;Default;talla,color;1,1,6;FP331T0078PAW1;FP331T0078PAW138999BLACK,FP331T0078PAW142999BLACK;Habilitado;Catálogo, Búsqueda;;VESTIDO VUELO TABLEADO;VESTIDO VUELO TABLEADO;;;IVA AL 21%;1;1;6;;OI14P;FAUSTO PUGLISI;;;;;;;142;FP331T0078PAW1;;;;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi05_2.jpg;;;PLEATED FULLNESS DRESS;100% WOOL;;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi05_1.jpg;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi05_2.jpg;;SLOT 92;;IT;;1212.40;09/01/15;31/12/50;606.61;;1;;;1;1212.40;364.46;;1
admin;base;1;configurable;Default;talla,color;1,1,6;FP351T0078PAW1;FP351T0078PAW140106ORANGE,FP351T0078PAW142106ORANGE,FP351T0078PAW144106ORANGE;Habilitado;Catálogo, Búsqueda;;VESTIDO CREPON NARANJA;VESTIDO CREPON NARANJA;;;IVA AL 21%;1;1;6;;OI14P;FAUSTO PUGLISI;;;;;;;142;FP351T0078PAW1;;;;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi06_2.jpg;;;ORANGE CREPE DRESS;100% WOOL;;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi06_1.jpg;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi06_2.jpg;;SLOT 92;;IT;;1167.77;09/01/15;31/12/50;350.41;;1;;;1;1167.77;350.41;;1
admin;base;1;configurable;Default;talla,color;1,1,7;FP442T0270PAW1;FP442T0270PAW138789BLK/WHI,FP442T0270PAW140789BLK/WHI,FP442T0270PAW142789BLK/WHI;Habilitado;Catálogo, Búsqueda;;FALDA DENIM LEOPARDO;FALDA DENIM LEOPARDO;;;IVA AL 21%;1;1;7;;OI14P;FAUSTO PUGLISI;;;;;;;142;FP442T0270PAW1;;;;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi04_2.jpg;;;DENIM LEOPARD SKIRT;99% COTTON 1% ELASTANE;;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi04_1.jpg;/media/import/fotosweb/fausto_puglisi/142/fausto_puglisi04_2.jpg;;SLOT 79;;IT;;451.24;09/01/15;31/12/50;225.62;;1;;;1;451.24;135.54;;1
admin;base;1;configurable;Default;talla,color;7,1,11;FQ00ED D00BA;FQ00ED D00BA6DQ702TANNI,FQ00ED D00BA7DQ702TANNI,FQ00ED D00BA8DQ702TANNI;Habilitado;Catálogo, Búsqueda;;ABRIGO LAPIN LEOPARDO;ABRIGO LAPIN LEOPARDO;;;IVA AL 21%;7;1;11;;OI14C;DSQUARED2 KIDS;;;;;;;142;FQ00ED D00BA;;;;/media/import/fotosweb/dsquared2/142/dsquared217_2.jpg;;;LEOPARD RABBIT COAT;70% FLEECE WOOL 20% NYLON 10% CASHMERE;;/media/import/fotosweb/dsquared2/142/dsquared217_1.jpg;/media/import/fotosweb/dsquared2/142/dsquared217_2.jpg;;;;STANDARD;;729.75;09/01/15;31/12/50;365.29;;1;;;1;729.75;219.01;;1
admin;base;1;configurable;Default;talla,color;2,1,2;FRENCHCANCAN;FRENCHCANCAN2XLBLANC,FRENCHCANCANLBLANC,FRENCHCANCANMBLANC,FRENCHCANCANSBLANC,FRENCHCANCANXLBLANC,FRENCHCANCANXSBLANC;Habilitado;Catálogo, Búsqueda;;TSHIRT FRENCH CANCAN ;TSHIRT FRENCH CANCAN ;;;IVA AL 21%;2;1;2;;OI14C;TH GALLERY;;;;;;;142;FRENCHCANCAN;;;;/media/import/fotosweb/th_gallery/142/th_galery04_2.jpg;;;FRENCH CANCAN TSHIRT;;;/media/import/fotosweb/th_gallery/142/th_galery04_1.jpg;/media/import/fotosweb/th_gallery/142/th_galery04_2.jpg;;;;STANDARD;;40.50;09/01/15;31/12/50;20.66;;1;;;1;40.50;12.40;;1
admin;base;1;configurable;Default;talla,color;1,4,3;FV02 CALF;FV02 CALFUNICAMULTI TAUP;Habilitado;Catálogo, Búsqueda;;CLUTCH CALF;CLUTCH CALF;;;IVA AL 21%;1;4;3;;OI14P;PIERRE HARDY;;;;;;;142;FV02 CALF;;;;/media/import/fotosweb/pierre_hardy/142/pierre_hardy20_2.jpg;;;CALF CLUTCH;100% CALF;;/media/import/fotosweb/pierre_hardy/142/pierre_hardy20_1.jpg;/media/import/fotosweb/pierre_hardy/142/pierre_hardy20_2.jpg;;SLOT 96;;STANDARD;;1257.02;09/01/15;31/12/50;628.93;;1;;;1;1257.02;377.69;;1
